method,board,nodes,solve_length,opt_solve,solve_time
BFS,.BBBJL...HJLAA.HKMFCCIKMF.GIDDEEG...,12171,55,37,0.9046761989593506
BFS,FHBBKLFHCCKLAAI.KMG.IDDMG..J..EEEJ..,13626,64,37,0.6792862415313721
BFS,HBBJCCHDDJ..AAIK....IKEE..IFFLGG...L,9395,75,37,0.39855217933654785
BFS,..IBBB..IJCC.AAJ...HDDK..HEEKLFFGGKL,11487,71,37,0.5548653602600098
BFS,BBCCLMHDDKLMHAAK..EEJK...IJ....IFFGG,10985,70,37,0.5370616912841797
BFS,E.GBBBE.GH.JEAAH.J.F.HIK.FCCIKDDD...,6429,50,37,0.29361557960510254
BFS,G.BBKLGCCCKLAAHI.MDDHI.M...JEE...JFF,8481,70,37,0.6812922954559326
BFS,HBBCCCH.JKDDAAJKL..IEELM.I...MFFGG.M,7980,68,37,0.36311841011047363
BFS,BBB.JLCC..JLAA..KMGHDDKMGHIEEMFFI...,5040,68,37,0.22036314010620117
BFS,FBBBJLF.G.JLAAGHKM.CCHKM...IDDEEEI..,5722,57,37,0.2743515968322754
BFS,GBBL..GIJLCCHIJAAMH.K..M..KDDNEEFF.N,4601,58,37,0.2010631561279297
BFS,G.BBKMGCCCKMAAHIL.DDHIL....JEE...JFF,6107,70,37,0.2764410972595215
BFS,BBCCC.I..KDDIAAK.L..JEELFFJ..LGGJHH.,4797,68,37,0.1999645233154297
BFS,GBBBKLGCCCKLAAHI.MDDHI.M...JEE...JFF,5488,72,37,0.2528805732727051
BFS,.IBBCC.IDDDMAAJK.M..JKEEH.FFLNHGGGLN,829,51,37,0.036775827407836914
BFS,G.BBKLGCCCKLAAHIKMDDHI.M...JEE...JFF,5892,70,37,0.26747870445251465
BFS,E.GBBBE.GH.JEAAHIJ.F.HIK.FCCIKDDD...,4157,51,37,0.18224525451660156
BFS,G.BBKMGCCCKMAAHILMDDHIL....JEE...JFF,4602,70,37,0.20357680320739746
BFS,...IBB..HICCAAHJKMDD.JKMGEEELMG.FFL.,4240,65,37,0.1891176700592041
BFS,GBBBKMGCCCKMAAHIL.DDHIL....JEE...JFF,3899,72,37,0.17264389991760254
BFS,BBBKCC..JKDDAAJK..IEEFF.I.GGL.HH..L.,3066,65,37,0.12563729286193848
BFS,F.BBJLFCCCJLAAGHKMDDGHKM...IEE...I..,3524,69,37,0.16260957717895508
BFS,BBHI.KG.HI.KGAAI.LG.CCCLDD..J.EEFFJ.,4447,66,37,0.1975417137145996
BFS,BBCC.K..IDDKAAIJ.LHEEJ.LH..JFFHGGG..,2136,58,37,0.08864641189575195
BFS,BBBHJ.CCCHJ.FAAIJ.F.GIDD..GEEK.....K,4016,76,37,0.16761493682861328
